职业技能关系主键,canonical_skill,职业小类代码,职业小类名称,关联岗位数,技能岗位总数,职业岗位总数,全样本岗位数,掌握技能后进入该职业概率,职业内技能需求占比,职业技能相对集中度,平滑后职业匹配概率,标准技能名称,技能编号,技能展示名称,技能一级类型,技能簇编号,技能簇名称,2026年职业内技能需求占比预测,2027年职业内技能需求占比预测,2028年职业内技能需求占比预测,职业排名
GJ0017438,工艺设计,2-02-04,石油天然气工程技术人员,2,48501.0,95,1741643,4.123626316983155e-05,0.021052631578947368,0.7559878852199468,4.124174942632977e-05,工艺设计,JN0055,工艺设计,方法、标准与流程,6.0,质量管理与持续改进,,,,88
GJ0017439,产品知识,4-06-01,物业管理服务人员,3,20724.0,9307,1741643,0.00014475969889982628,0.000322338025142366,0.027089257147414864,0.0001497722760044307,产品知识,JN0084,产品知识,方法、标准与流程,2.0,组织协调与商业执行,,,,60
GJ0017440,BI,5-05-01,农业生产服务人员,2,4345.0,2363,1741643,0.00046029919447640965,0.0008463817181548879,0.3392623233032067,0.0004644067117887977,BI,JN0251,BI（数据库与数据工程）,工具软件与技术平台,19.0,大数据工程与数据仓库,,,,33
GJ0017441,责任心,6-24-01,电机制造人员,2,358221.0,39,1741643,5.5831456000625316e-06,0.05128205128205128,0.24932939621358224,5.5840840467048995e-06,责任心,JN0772,责任心,非技术性能力,1.0,表达沟通与通用办公协作,,,,211
GJ0017442,LCD,4-13-02,广播、电视、电影和影视录音制作人员,3,2371.0,6320,1741643,0.0012652889076339097,0.00047468354430379745,0.3486837925566844,0.0012850586151685703,LCD,JN0360,LCD（嵌入式与硬件技术）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,26
GJ0017443,同理心,2-01-07,农业科学研究人员,1,2311.0,1020,1741643,0.00043271311120726956,0.000980392156862745,0.73885466778663,0.0004340253444116865,同理心,JN0819,同理心,非技术性能力,1.0,表达沟通与通用办公协作,,,,56
GJ0017444,ANSYS,4-02-06,仓储物流服务人员,3,3490.0,59888,1741643,0.0008595988538681948,5.009350788137857e-05,0.02499856944041485,0.0010506320330434687,ANSYS,JN0379,ANSYS（工程仿真软件）,工具软件与技术平台,8.0,机械设计与制造,,,,27
GJ0017445,法语,1-01-00,中国共产党机关负责人,2,1824.0,1010,1741643,0.0010964912280701754,0.0019801980198019802,1.8907883880493312,0.0010908884185072294,法语,JN0411,法语,语言能力,4.0,供应链与物流管理,,,,36
GJ0017446,电脑操作,6-29-03,建筑安装施工人员,9,12742.0,1605,1741643,0.0007063255375922147,0.005607476635514018,0.7664591453387649,0.0007066628171491763,电脑操作,JN0090,电脑操作,具体专业技能,1.0,表达沟通与通用办公协作,,,,67
GJ0017447,Word,4-09-07,环境治理服务人员,3,53308.0,79,1741643,5.627673144743753e-05,0.0379746835443038,1.2406832327634107,5.627263706422237e-05,Word,JN0040,Word（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,97
GJ0017448,市场调研,2-06-05,税务专业人员,2,43543.0,2764,1741643,4.5931607835932294e-05,0.000723589001447178,0.028942280487046536,4.6639123665040094e-05,市场调研,JN0045,市场调研,方法、标准与流程,2.0,组织协调与商业执行,,,,72
GJ0017449,测量工具使用,6-21-04,电子专用设备装配调试人员,2,8503.0,37,1741643,0.0002352111019640127,0.05405405405405406,11.071723493457,0.00023470900928738091,测量工具使用,JN0246,测量工具使用,工具软件与技术平台,8.0,机械设计与制造,,,,55
GJ0017450,软件开发流程,2-01-02,经济学研究人员,1,30840.0,35,1741643,3.2425421530479896e-05,0.02857142857142857,1.6135288123031313,3.241743095713175e-05,软件开发流程,JN0056,软件开发流程,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,75
GJ0017451,新能源,2-02-35,康复辅具工程技术人员,1,35790.0,20,1741643,2.794076557697681e-05,0.05,2.4331419390891313,2.7931574090829946e-05,新能源,JN0692,新能源,专业知识与行业经验,9.0,工业自动化与电气控制,,,,108
GJ0017452,质量体系,6-12-05,生物药品制造人员,1,25718.0,19,1741643,3.888327241620655e-05,0.05263157894736842,3.5642515379357484,3.886153488161432e-05,质量体系,JN0080,质量体系,方法、标准与流程,6.0,质量管理与持续改进,,,,76
GJ0017453,UPS供配电,2-10-05,翻译人员,1,3205.0,3752,1741643,0.00031201248049921997,0.00026652452025586353,0.14483324961996347,0.0003234374427707256,UPS供配电,JN0350,UPS供配电（明确工具知识流程与资格）,工具软件与技术平台,9.0,工业自动化与电气控制,,,,34
GJ0017454,MySQL,2-06-13,社会保险专业人员,1,32308.0,71,1741643,3.09520861706079e-05,0.014084507042253521,0.7592603410483951,3.0958157698707084e-05,MySQL,JN0036,MySQL（数据库与数据工程）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,46
GJ0017455,招聘,2-01-07,农业科学研究人员,5,19805.0,1020,1741643,0.00025246149962130775,0.004901960784313725,0.431076278024464,0.00025279763318152037,招聘,JN0063,招聘,方法、标准与流程,17.0,人力资源与行政管理,,,,45
GJ0017456,Git,2-06-08,人力资源专业人员,1,8722.0,54357,1741643,0.00011465260261407934,1.8396894604190814e-05,0.0036735637134976723,0.0001857931477137267,Git,JN0135,Git（运维云与安全）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,22
GJ0017457,适应能力,4-08-09,摄影扩印服务人员,4,15085.0,235,1741643,0.0002651640702684786,0.01702127659574468,1.965196369508953,0.00026499163199359744,适应能力,JN0798,适应能力,非技术性能力,2.0,组织协调与商业执行,,,,81
GJ0017458,自动化元器件,6-31-01,机械设备修理人员,4,98.0,24319,1741643,0.04081632653061224,0.00016448044738681688,2.9231246921236522,0.03626495795607454,自动化元器件,JN0656,自动化元器件,工具软件与技术平台,9.0,工业自动化与电气控制,,,,3
GJ0017459,Vue,2-06-08,人力资源专业人员,3,11295.0,54357,1741643,0.0002656042496679947,5.5190683812572435e-05,0.008510178674402841,0.00032030081284254515,Vue,JN0103,Vue（开发框架）,工具软件与技术平台,10.0,Web前端开发,,,,13
GJ0017460,表达能力,2-03-09,农业工程技术人员,1,144817.0,36,1741643,6.905266646871569e-06,0.027777777777777776,0.3340697032960372,6.907167386418641e-06,表达能力,JN0774,表达能力,非技术性能力,1.0,表达沟通与通用办公协作,,,,171
GJ0017461,管理能力,2-01-02,经济学研究人员,1,77918.0,35,1741643,1.2834004979593933e-05,0.02857142857142857,0.6386358552764261,1.283586850236195e-05,管理能力,JN0786,管理能力,非技术性能力,2.0,组织协调与商业执行,,,,137
GJ0017462,剪辑,2-06-09,保险专业人员,2,7065.0,6708,1741643,0.00028308563340410475,0.0002981514609421586,0.07349942036655116,0.0002931588866344231,剪辑,JN0236,剪辑,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,38
GJ0017463,数据处理,2-02-24,食品工程技术人员,1,22582.0,344,1741643,4.428305730227615e-05,0.0029069767441860465,0.22420138595670971,4.441864847858912e-05,数据处理,JN0076,数据处理,具体专业技能,19.0,大数据工程与数据仓库,,,,97
GJ0017464,情绪管理,4-04-04,信息通信网络运行管理人员,2,785.0,12587,1741643,0.0025477707006369425,0.00015889409708429332,0.3525309451314393,0.002664026927982185,情绪管理,JN0826,情绪管理,非技术性能力,1.0,表达沟通与通用办公协作,,,,27
GJ0017465,细胞培养,2-03-02,农业技术指导人员,1,1345.0,3108,1741643,0.0007434944237918215,0.00032175032175032174,0.41663508968341684,0.0007587475729913647,细胞培养,JN0410,细胞培养,具体专业技能,18.0,医药研发与药事管理,,,,37
GJ0017466,CentOS,3-01-02,行政事务处理人员,2,726.0,36106,1741643,0.0027548209366391185,5.5392455547554426e-05,0.1328841356159908,0.0032367560162702923,CentOS,JN0459,CentOS（软件开发框架与工具）,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,14
GJ0017467,生物信息学,2-02-09,电子工程技术人员,1,714.0,27402,1741643,0.0014005602240896359,3.6493686592219546e-05,0.08901817058478013,0.001791101349740099,生物信息学,JN0736,生物信息学,专业知识与行业经验,18.0,医药研发与药事管理,,,,28
GJ0017468,PADS,4-01-02,销售人员,1,2464.0,257023,1741643,0.00040584415584415587,3.890702388502196e-06,0.0027500870860463194,0.0015907811568413306,PADS,JN0346,PADS（PCB设计软件）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,21
GJ0017469,问卷设计,2-05-07,医疗卫生技术人员,1,82.0,12974,1741643,0.012195121951219513,7.707723138584863e-05,1.6370856158846776,0.011264566240714353,问卷设计,JN0618,问卷设计,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,10
GJ0017470,人力资源管理师,4-06-01,物业管理服务人员,1,1535.0,9307,1741643,0.0006514657980456026,0.00010744600838078866,0.1219104810256299,0.0007118174234314539,人力资源管理师,JN0760,人力资源管理师,证书与资质,17.0,人力资源与行政管理,,,,12
GJ0017471,计划统筹,4-09-09,有害生物防制人员,2,18567.0,53,1741643,0.0001077179942909463,0.03773584905660377,3.5397413345446527,0.00010763483190996094,计划统筹,JN0796,计划统筹,非技术性能力,2.0,组织协调与商业执行,,,,77
GJ0017472,SVN,4-08-10,生产现场技术工艺人员,2,3514.0,97012,1741643,0.0005691519635742744,2.0616006267265905e-05,0.010217906375452418,0.0008811625736062796,SVN,JN0177,SVN（版本控制）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,18
GJ0017473,同理心,6-31-01,机械设备修理人员,2,2311.0,24319,1741643,0.0008654262224145391,8.224022369340844e-05,0.06197884461880526,0.0009778056794580848,同理心,JN0819,同理心,非技术性能力,1.0,表达沟通与通用办公协作,,,,48
GJ0017474,气相色谱,2-01-06,自然科学和地球科学研究人员,2,737.0,1648,1741643,0.0027137042062415195,0.0012135922330097086,2.8679028731013947,0.0026670074756564364,气相色谱,JN0548,气相色谱,具体专业技能,18.0,医药研发与药事管理,,,,19
GJ0017475,吃苦耐劳,6-20-01,通用基础件装配制造人员,1,100288.0,8,1741643,9.971282705807276e-06,0.125,2.1708018406987875,9.970210424662522e-06,吃苦耐劳,JN0778,吃苦耐劳,非技术性能力,9.0,工业自动化与电气控制,,,,193
GJ0017476,CAM350,2-08-01,高等学校教师,1,777.0,97,1741643,0.001287001287001287,0.010309278350515464,23.10821425254415,0.0012561027487254818,CAM350,JN0556,CAM350（工程设计仿真与检测软件）,工具软件与技术平台,6.0,质量管理与持续改进,,,,23
GJ0017477,逻辑思维,6-02-03,方便食品和罐头食品加工人员,1,81485.0,11,1741643,1.2272197336933178e-05,0.09090909090909091,1.9430715078625738,1.2270735752480721e-05,逻辑思维,JN0784,逻辑思维,非技术性能力,1.0,表达沟通与通用办公协作,,,,124
GJ0017478,PLM,6-21-02,印刷生产专用设备制造人员,3,4850.0,52,1741643,0.0006185567010309278,0.057692307692307696,20.71740285487708,0.0006161390425669021,PLM,JN0329,产品生命周期管理系统（PLM）,具体专业技能,4.0,供应链与物流管理,,,,36
GJ0017479,员工关系,6-28-01,电力、热力生产和供应人员,1,15768.0,106,1741643,6.341958396752917e-05,0.009433962264150943,1.0420214573581075,6.341634414877681e-05,员工关系,JN0087,员工关系,方法、标准与流程,17.0,人力资源与行政管理,,,,62
GJ0017480,AngularJS,2-02-09,电子工程技术人员,1,812.0,27402,1741643,0.0012315270935960591,3.6493686592219546e-05,0.07827459827282392,0.0015801302772947509,AngularJS,JN0259,AngularJS（前端开发框架）,工具软件与技术平台,10.0,Web前端开发,,,,8
GJ0017481,深度学习,3-01-02,行政事务处理人员,1,9481.0,36106,1741643,0.00010547410610695074,2.7696227773777213e-05,0.005087748257420595,0.00014889169436245003,深度学习,JN0197,深度学习,方法、标准与流程,15.0,人工智能与数据挖掘,,,,40
GJ0017482,书面表达,1-04-01,人民团体和群众团体负责人,3,77408.0,6,1741643,3.875568416701116e-05,0.5,11.249761006614303,3.874656326468185e-05,书面表达,JN0779,书面表达,非技术性能力,1.0,表达沟通与通用办公协作,,,,113
GJ0017483,渠道管理,4-11-01,电力供应服务人员,2,14947.0,565,1741643,0.00013380611493945274,0.0035398230088495575,0.41246457246282,0.00013406080887562815,渠道管理,JN0107,渠道管理,方法、标准与流程,2.0,组织协调与商业执行,,,,42
GJ0017484,FMEA,2-06-12,知识产权专业人员,2,16369.0,1683,1741643,0.00012218217362086872,0.0011883541295306002,0.1264395290621335,0.00012321231181945257,FMEA,JN0192,失效模式与影响分析（FMEA）,方法、标准与流程,6.0,质量管理与持续改进,,,,49
GJ0017485,继电保护,4-08-01,气象服务人员,2,1120.0,140,1741643,0.0017857142857142857,0.014285714285714285,22.214834183673467,0.001755796208200301,继电保护,JN0465,继电保护,具体专业技能,9.0,工业自动化与电气控制,,,,22
GJ0017486,工艺设计,6-11-04,农药生产人员,1,48501.0,13,1741643,2.0618131584915776e-05,0.07692307692307693,2.7622634267651898,2.0612709637583795e-05,工艺设计,JN0055,工艺设计,方法、标准与流程,6.0,质量管理与持续改进,,,,97
GJ0017487,领导力,4-07-01,租赁和拍卖业务人员,1,75723.0,25,1741643,1.320602723082815e-05,0.04,0.9200073953752492,1.3206330423151651e-05,领导力,JN0787,领导力,非技术性能力,2.0,组织协调与商业执行,,,,131
GJ0017488,建筑设计,2-02-37,国土空间规划与生态修复工程技术人员,4,2549.0,479,1741643,0.001569242840329541,0.008350730688935281,5.705763691357125,0.001559167206388968,建筑设计,JN0194,建筑设计,具体专业技能,16.0,建筑施工与工程造价,,,,27
GJ0017489,资源整合,4-03-01,餐饮服务人员,1,5171.0,11938,1741643,0.00019338619222587506,8.376612497905847e-05,0.02821324409338664,0.00021905007593433378,资源整合,JN0807,资源整合,非技术性能力,2.0,组织协调与商业执行,,,,58
GJ0017490,临床医学,2-01-09,管理学研究人员,4,13840.0,115,1741643,0.00028901734104046245,0.034782608695652174,4.377087207841166,0.0002886955694161304,临床医学,JN0696,临床医学,专业知识与行业经验,18.0,医药研发与药事管理,,,,40
GJ0017491,ANSYS,2-06-11,证券期货基金专业人员,1,3490.0,23076,1741643,0.00028653295128939826,4.3335066736002776e-05,0.021625849752232685,0.0003603963420642269,ANSYS,JN0379,ANSYS（工程仿真软件）,工具软件与技术平台,8.0,机械设计与制造,,,,39
GJ0017492,西班牙语,2-03-03,植物保护技术人员,1,2496.0,34,1741643,0.00040064102564102563,0.029411764705882353,20.522754053544492,0.000397611461020451,西班牙语,JN0402,西班牙语,语言能力,4.0,供应链与物流管理,,,,42
GJ0017493,DB2,2-06-11,证券期货基金专业人员,1,2055.0,23076,1741643,0.00048661800486618007,4.3335066736002776e-05,0.036727112231285684,0.0006096342942869574,DB2,JN0221,DB2（数据库与大数据平台）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,12
GJ0017494,计划管理,2-06-05,税务专业人员,2,7093.0,2764,1741643,0.00028196813760045117,0.000723589001447178,0.17767287737874912,0.0002856375852973628,计划管理,JN0219,计划管理,方法、标准与流程,4.0,供应链与物流管理,,,,55
GJ0017495,系统思维,2-05-01,临床和口腔医师,2,2880.0,5876,1741643,0.0006944444444444445,0.0003403675970047651,0.20583293151047577,0.0007129229362040961,系统思维,JN0818,系统思维,非技术性能力,1.0,表达沟通与通用办公协作,,,,52
GJ0017496,FTIR,2-01-08,医学研究人员,3,271.0,5330,1741643,0.01107011070110701,0.0005628517823639775,3.617294711408652,0.010519610217640347,FTIR,JN0643,FTIR（实验检测技术）,具体专业技能,18.0,医药研发与药事管理,,,,15
GJ0017497,QTP,2-02-10,信息和通信工程技术人员,2,258.0,112344,1741643,0.007751937984496124,1.7802463860998362e-05,0.1201764983188402,0.011834863926573394,QTP,JN0468,QTP（软件开发框架与工具）,工具软件与技术平台,21.0,软件测试与质量保障,,,,3
GJ0017498,系统思维,2-02-19,建材工程技术人员,1,2880.0,180,1741643,0.00034722222222222224,0.005555555555555556,3.3596508487654324,0.0003455403495633047,系统思维,JN0818,系统思维,非技术性能力,1.0,表达沟通与通用办公协作,,,,57
GJ0017499,CAM350,4-02-06,仓储物流服务人员,2,777.0,59888,1741643,0.002574002574002574,3.339567192091905e-05,0.07485629116005818,0.003372294148033344,CAM350,JN0556,CAM350（工程设计仿真与检测软件）,工具软件与技术平台,6.0,质量管理与持续改进,,,,17
GJ0017500,半导体材料,2-06-03,会计专业人员,5,2270.0,51759,1741643,0.0022026431718061676,9.660155721710234e-05,0.07411692771641665,0.002442956244144981,半导体材料,JN0729,半导体材料,专业知识与行业经验,18.0,医药研发与药事管理,,,,23
GJ0017501,PCBA,2-08-02,中小学教师,1,5841.0,47,1741643,0.0001712035610340695,0.02127659574468085,6.34415922659702,0.000170711434951827,PCBA,JN0292,PCBA（嵌入式与硬件技术）,工具软件与技术平台,6.0,质量管理与持续改进,,,,41
