组合职业关系主键,技能组合编号,职业小类代码,职业小类名称,组合职业关联岗位数,组合岗位总数,职业岗位总数,掌握组合后进入该职业概率,职业内组合需求占比,职业组合相对集中度,职业排名
ZG00030775,ZH04285,2-05-07,医疗卫生技术人员,5,7423,37390,0.0006735821096591674,0.0001337255950788981,0.1539316892261127,29
ZG00030776,ZH04763,4-06-01,物业管理服务人员,5,19,39075,0.2631578947368421,0.00012795905310300704,57.545368219012026,2
ZG00030777,ZH04005,2-06-12,知识产权专业人员,9,7421,8485,0.0012127745586848133,0.001060695344725987,1.2212967119301903,38
ZG00030778,ZH03705,2-02-30,管理（工业）工程技术人员,7,1399,518059,0.005003573981415297,1.3511974504834392e-05,0.08252662018684494,4
ZG00030779,ZH04590,2-02-38,数字技术工程技术人员,6,3234,145051,0.0018552875695732839,4.136476135979759e-05,0.10929076458540479,27
ZG00030780,ZH00089,4-14-01,医疗辅助服务人员,3,43948,48020,6.82624920360426e-05,6.247396917950854e-05,0.012146549932340241,22
ZG00030781,ZH00601,3-02-03,消防和应急救援人员,15,18450,4119,0.0008130081300813008,0.003641660597232338,1.6865376985889304,34
ZG00030782,ZH02693,3-01-02,行政事务处理人员,3,2465,257156,0.0012170385395537525,1.1666070400846178e-05,0.04043902033783362,9
ZG00030783,ZH00428,2-06-11,证券期货基金专业人员,4,11967,120322,0.00033425252778474136,3.324412825584681e-05,0.023736824279601137,13
ZG00030784,ZH02171,2-02-38,数字技术工程技术人员,5,3947,145051,0.001266784899923993,3.447063446649799e-05,0.07462341285980895,31
ZG00030785,ZH00457,8-00-00,不便分类的其他从业人员,6,2995,322298,0.002003338898163606,1.861631161223464e-05,0.053111647076253356,12
ZG00030786,ZH03178,2-02-34,工业（产品）设计工程技术人员,6,832,50371,0.007211538461538462,0.0001191161581068472,1.2233206530619725,8
ZG00030787,ZH01612,6-31-01,机械设备修理人员,3,5403,91852,0.000555247084952804,3.266123764316509e-05,0.051652414405976656,43
ZG00030788,ZH00512,2-05-06,药学技术人员,14,163045,10141,8.586586525192431e-05,0.0013805344640567992,0.07234903195073056,83
ZG00030789,ZH02304,2-01-06,自然科学和地球科学研究人员,10,16622,6486,0.0006016123210203345,0.001541782300339192,0.7925610664332493,55
ZG00030790,ZH03023,4-01-02,销售人员,12,14090,1199332,0.0008516678495386799,1.0005569767170391e-05,0.006067695639903374,24
ZG00030791,ZH00210,2-02-34,工业（产品）设计工程技术人员,8,9997,50371,0.0008002400720216065,0.00015882154414246293,0.1357477621083073,10
ZG00030792,ZH01494,2-02-06,化工工程技术人员,4,714,31535,0.0056022408963585435,0.00012684319010623118,1.5179654991852456,27
ZG00030793,ZH04196,4-07-02,商务咨询服务人员,7,2261,246669,0.0030959752321981426,2.8378109936797894e-05,0.10724470554648464,10
ZG00030794,ZH02947,4-07-03,人力资源服务人员,6,16220,9295,0.00036991368680641185,0.0006455083378160301,0.3400509269730554,9
ZG00030795,ZH02302,4-12-01,汽车摩托车修理技术服务人员,5,20245,4795,0.0002469745616201531,0.0010427528675703858,0.4401052693658059,62
ZG00030796,ZH00986,2-02-06,化工工程技术人员,5,208004,31535,2.403799926924482e-05,0.00015855398763278897,0.006513260360487451,46
ZG00030797,ZH01362,4-02-06,仓储物流服务人员,19,34333,224118,0.0005534034311012728,8.477676938041568e-05,0.021098815084331837,8
ZG00030798,ZH00160,4-01-02,销售人员,4,1444,1199332,0.002770083102493075,3.3351899223901306e-06,0.01973541818241887,10
ZG00030799,ZH04013,4-07-02,商务咨询服务人员,3,532,246669,0.005639097744360902,1.2162047115770527e-05,0.1953385708168113,10
ZG00030800,ZH00773,2-02-30,管理（工业）工程技术人员,5,3728,518059,0.0013412017167381974,9.651410360595994e-06,0.022121156813572206,21
ZG00030801,ZH01033,2-02-07,机械工程技术人员,3,1115,267649,0.0026905829596412557,1.1208709914851167e-05,0.08589615403361008,10
ZG00030802,ZH03096,2-02-07,机械工程技术人员,3,1146,267649,0.002617801047120419,1.1208709914851167e-05,0.08357261059989113,13
ZG00030803,ZH00705,2-06-08,人力资源专业人员,6,12026,320346,0.0004989190088142358,1.872974845947819e-05,0.013307721453585594,30
ZG00030804,ZH00708,4-08-10,生产现场技术工艺人员,9,327,309768,0.027522935779816515,2.9054001704501432e-05,0.7591911934566479,10
ZG00030805,ZH02546,4-02-07,邮政和快递服务人员,12,24237,33164,0.0004951107810372571,0.00036183813773971776,0.12756408944366457,58
ZG00030806,ZH00210,4-08-10,生产现场技术工艺人员,3,9997,309768,0.00030009002700810244,9.684667234833812e-06,0.008277667308870125,14
ZG00030807,ZH01207,4-04-04,信息通信网络运行管理人员,5,1246,64329,0.0040128410914927765,7.772544264639587e-05,0.5330133889622936,5
ZG00030808,ZH03790,4-05-05,信托和资产管理服务人员,4,17337,507,0.00023072042452558112,0.007889546351084813,3.8884009402198605,64
ZG00030809,ZH00456,6-31-03,检验试验人员,17,14343,85718,0.0011852471588928398,0.00019832473926129868,0.1181489456101119,12
ZG00030810,ZH04130,2-02-27,环境保护工程技术人员,5,11976,22843,0.00041750167000668005,0.00021888543536313092,0.15617015232583978,41
ZG00030811,ZH03700,2-02-11,电气工程技术人员,6,483,79149,0.012422360248447204,7.580639047871735e-05,1.341070607531718,4
ZG00030812,ZH03737,4-08-08,专业化设计服务人员,6,648,196680,0.009259259259259259,3.050640634533252e-05,0.40226199353716136,4
ZG00030813,ZH04063,8-00-00,不便分类的其他从业人员,3,8610,322298,0.0003484320557491289,9.30815580611732e-06,0.009237478687188083,17
ZG00030814,ZH02314,2-06-02,统计专业人员,7,33913,2355,0.00020641052103912954,0.0029723991507431,0.748917321411232,65
ZG00030815,ZH01723,2-06-05,税务专业人员,6,2840,13765,0.002112676056338028,0.00043588812204867417,1.3114437003422643,18
ZG00030816,ZH00734,3-01-02,行政事务处理人员,7,1645,257156,0.00425531914893617,2.722083093530775e-05,0.14139317040107785,9
ZG00030817,ZH01813,2-02-27,环境保护工程技术人员,10,491,22843,0.020366598778004074,0.00043777087072626185,7.618304457247484,10
ZG00030818,ZH03092,2-06-11,证券期货基金专业人员,8,1135,120322,0.007048458149779736,6.648825651169362e-05,0.500543746526849,9
ZG00030819,ZH02147,2-02-21,水利工程技术人员,4,556548,256,7.187160855847115e-06,0.015625,0.23988901226848358,152
ZG00030820,ZH02864,8-00-00,不便分类的其他从业人员,14,202,322298,0.06930693069306931,4.3438060428547494e-05,1.8374351170852337,3
ZG00030821,ZH04491,4-08-10,生产现场技术工艺人员,7,2103,309768,0.0033285782215882074,2.2597556881278894e-05,0.091815324236396,16
ZG00030822,ZH01685,4-04-04,信息通信网络运行管理人员,3,13018,64329,0.0002304501459517591,4.663526558783752e-05,0.030609986909526085,16
ZG00030823,ZH00763,2-02-29,管理(工业),3,730,4939,0.00410958904109589,0.0006074104069649726,7.109717179729689,12
ZG00030824,ZH03848,2-06-03,会计专业人员,16,2429,305561,0.006587072869493619,5.236270335546749e-05,0.18419909913380322,8
ZG00030825,ZH01218,2-02-38,数字技术工程技术人员,3,677,145051,0.004431314623338257,2.0682380679898794e-05,0.2610386504203834,5
ZG00030826,ZH04485,2-10-07,档案专业人员,4,8098,241,0.0004939491232403062,0.016597510373443983,17.512902627460907,65
ZG00030827,ZH01970,2-06-11,证券期货基金专业人员,10,10572,120322,0.0009458948164964056,8.311032063961703e-05,0.0671723836913514,34
ZG00030828,ZH03426,2-02-06,化工工程技术人员,3,407,31535,0.007371007371007371,9.513239257967338e-05,1.9972248766921354,14
ZG00030829,ZH02308,4-05-01,银行服务人员,3,14655,32532,0.00020470829068577277,9.221689413500554e-05,0.05376722530408922,44
ZG00030830,ZH01379,4-01-01,购销服务人员,6,54486,131360,0.00011012003083360864,4.567600487210719e-05,0.007163019628057189,34
ZG00030831,ZH00252,4-01-06,电子商务服务人员,4,698,135407,0.0057306590257879654,2.9540570280709268e-05,0.3616233034301363,22
ZG00030832,ZH04234,4-08-08,专业化设计服务人员,11,1196,196680,0.00919732441471572,5.592841163310962e-05,0.39957127786132746,17
ZG00030833,ZH00710,4-08-10,生产现场技术工艺人员,4,92,309768,0.043478260869565216,1.291288964644508e-05,1.1993020302431103,6
ZG00030834,ZH02988,2-06-12,知识产权专业人员,3,5006,8485,0.0005992808629644426,0.00035356511490866236,0.6034920028788083,25
ZG00030835,ZH04462,4-06-02,房地产中介服务人员,4,296,49582,0.013513513513513514,8.067443830422331e-05,2.32882683013779,8
ZG00030836,ZH02262,4-07-02,商务咨询服务人员,7,307,246669,0.02280130293159609,2.8378109936797894e-05,0.789838043128996,5
ZG00030837,ZH05035,2-06-11,证券期货基金专业人员,6,11653,120322,0.0005148888698189308,4.986619238377022e-05,0.03656464980957524,26
ZG00030838,ZH02822,4-13-02,广播、电视、电影和影视录音制作人员,3,251,35218,0.01195219123505976,8.518371287409847e-05,2.8998517826021146,5
ZG00030839,ZH01855,4-12-01,汽车摩托车修理技术服务人员,3,4029,4795,0.0007446016381236039,0.0006256517205422315,1.32686987018775,25
ZG00030840,ZH04623,6-28-03,水生产、输排和水处理人员,3,4098,9076,0.0007320644216691069,0.00033054208902600263,0.689203969473333,33
ZG00030841,ZH03271,2-02-38,数字技术工程技术人员,3,657,145051,0.0045662100456621,2.0682380679898794e-05,0.26898503247275424,3
ZG00030842,ZH03442,4-05-01,银行服务人员,9,168,32532,0.05357142857142857,0.0002766506824050166,14.07069083627549,4
ZG00030843,ZH00315,4-01-01,购销服务人员,4,129785,131360,3.082020264283238e-05,3.0450669914738125e-05,0.002004773471275951,35
ZG00030844,ZH02077,4-14-01,医疗辅助服务人员,6,1350,48020,0.0044444444444444444,0.00012494793835901707,0.7908393724836874,27
ZG00030845,ZH02807,2-06-08,人力资源专业人员,7,2392,320346,0.002926421404682274,2.1851373202724554e-05,0.07805675915591852,18
ZG00030846,ZH04560,2-06-03,会计专业人员,10,5247,305561,0.001905850962454736,3.2726689597167175e-05,0.053294693610159136,27
ZG00030847,ZH01522,4-01-02,销售人员,14,8227,1199332,0.0017017138689680322,1.1673164728365456e-05,0.012123836573957087,10
ZG00030848,ZH02299,2-02-18,建筑工程技术人员,3,824,180761,0.0036407766990291263,1.659650035129259e-05,0.17210055244862024,18
ZG00030849,ZH03528,4-05-01,银行服务人员,4,14840,32532,0.00026954177897574127,0.00012295585884667404,0.07079592873597731,14
ZG00030850,ZH03004,2-06-08,人力资源专业人员,3,3591,320346,0.000835421888053467,9.364874229739094e-06,0.02228329966594547,10
ZG00030851,ZH00750,4-01-06,电子商务服务人员,7,2418,135407,0.0028949545078577337,5.169599799124122e-05,0.18268108566580293,13
ZG00030852,ZH04218,4-03-01,餐饮服务人员,7,48844,39874,0.00014331340594545903,0.00017555299192456236,0.030710717960658867,71
ZG00030853,ZH04093,2-02-30,管理（工业）工程技术人员,6,964,518059,0.006224066390041493,1.1581692432715193e-05,0.10265685386016248,7
ZG00030854,ZH02601,2-06-09,保险专业人员,5,863,17523,0.005793742757821553,0.00028533926839011586,2.825164265154838,12
ZG00030855,ZH00529,4-04-04,信息通信网络运行管理人员,4,16735,64329,0.00023902001792650135,6.21803541171167e-05,0.031748296750380295,37
ZG00030856,ZH02106,2-06-10,保险专业人员,3,8628,15287,0.0003477051460361613,0.0001962451756394322,0.19434877580585394,20
ZG00030857,ZH00005,4-01-02,销售人员,6,1703,1199332,0.0035231943628890195,5.002784883585196e-06,0.025100948786329576,14
ZG00030858,ZH01043,2-02-24,食品工程技术人员,5,21125,1802,0.00023668639053254438,0.002774694783573807,1.1223064445159554,78
ZG00030859,ZH00020,4-02-06,仓储物流服务人员,5,5107,224118,0.0009790483649892304,2.2309676152740967e-05,0.037326766063626025,22
ZG00030860,ZH00404,4-08-10,生产现场技术工艺人员,4,5961,309768,0.0006710283509478275,1.291288964644508e-05,0.018509610263775567,12
ZG00030861,ZH04260,2-08-03,幼儿园教师,3,88849,453,3.376515211201026e-05,0.006622516556291391,0.6368885852095665,84
ZG00030862,ZH03841,8-00-00,不便分类的其他从业人员,5,355,322298,0.014084507042253521,1.5513593010195533e-05,0.37340230749619435,7
ZG00030863,ZH02284,2-06-10,保险专业人员,3,11204,15287,0.00026776151374509105,0.0001962451756394322,0.1496645160347115,28
ZG00030864,ZH05034,6-31-03,检验试验人员,3,2634,85718,0.0011389521640091116,3.4998483399052706e-05,0.11353412346816527,37
ZG00030865,ZH02283,2-02-38,数字技术工程技术人员,4,5193,145051,0.0007702676680146351,2.757650757319839e-05,0.04537471373890482,16
ZG00030866,ZH02493,2-06-07,商务专业人员,8,3306,489726,0.0024198427102238356,1.6335665249547705e-05,0.042220846142544254,7
ZG00030867,ZH02006,4-01-02,销售人员,7,5532,1199332,0.0012653651482284888,5.836582364182728e-06,0.009015076237702906,14
ZG00030868,ZH01960,1-06-01,企业负责人,3,82544,46834,3.634425276216321e-05,6.405602767220395e-05,0.006630823214195798,39
ZG00030869,ZH00736,2-02-07,机械工程技术人员,4,289,267649,0.01384083044982699,1.4944946553134889e-05,0.4418648754208777,5
ZG00030870,ZH01536,4-08-10,生产现场技术工艺人员,4,71,309768,0.056338028169014086,1.291288964644508e-05,1.5540251659488191,5
ZG00030871,ZH01142,4-05-05,信托和资产管理服务人员,11,129186,507,8.514854550802718e-05,0.021696252465483234,1.4350341331616987,85
ZG00030872,ZH02307,2-01-07,农业科学研究人员,4,1305,2308,0.0030651340996168583,0.0017331022530329288,11.347668280244624,10
ZG00030873,ZH03529,4-08-08,专业化设计服务人员,4,5875,196680,0.0006808510638297873,2.033760423022168e-05,0.029579094673711264,8
ZG00030874,ZH03738,2-02-30,管理（工业）工程技术人员,7,1520,518059,0.004605263157894736,1.3511974504834392e-05,0.07595706686933952,5
ZG00030875,ZH04990,2-01-07,农业科学研究人员,3,1338,2308,0.002242152466367713,0.0012998266897746968,8.300844790201367,17
ZG00030876,ZH01916,4-14-06,康养、休闲服务人员,5,10321,185,0.0004844491812808836,0.02702702702702703,22.37533027650264,56
ZG00030877,ZH02504,2-01-06,自然科学和地球科学研究人员,5,9968,6486,0.0005016051364365971,0.000770891150169596,0.6608121010359886,20
ZG00030878,ZH01145,4-01-05,特殊商品购销人员,3,45127,883,6.647904802003235e-05,0.0033975084937712344,0.6433051746422661,81
ZG00030879,ZH02467,4-07-02,商务咨询服务人员,6,1312,246669,0.004573170731707317,2.4324094231541054e-05,0.1584148165770482,13
ZG00030880,ZH00612,3-01-02,行政事务处理人员,3,1117,257156,0.0026857654431512983,1.1666070400846178e-05,0.0892409893757922,14
ZG00030881,ZH00571,4-07-03,人力资源服务人员,4,5008,9295,0.0007987220447284345,0.00043033889187735344,0.7342420175057187,9
ZG00030882,ZH00464,2-05-07,医疗卫生技术人员,4,19853,37390,0.00020148088450108295,0.00010698047606311849,0.046043819236404965,48
ZG00030883,ZH03689,4-08-10,生产现场技术工艺人员,8,32486,309768,0.00024625992735332144,2.582577929289016e-05,0.006792820709374262,24
ZG00030884,ZH01432,1-06-01,企业负责人,5,4378,46834,0.0011420740063956144,0.00010676004612033993,0.2083655669988496,14
ZG00030885,ZH04467,2-02-30,管理（工业）工程技术人员,4,23,518059,0.17391304347826086,7.721128288476795e-06,2.868440786121641,2
ZG00030886,ZH00728,8-00-00,不便分类的其他从业人员,5,116,322298,0.04310344827586207,1.5513593010195533e-05,1.1427398203547328,5
ZG00030887,ZH04692,2-02-10,信息和通信工程技术人员,3,7397,728309,0.000405569825604975,4.1191307535675105e-06,0.004758202446406791,17
ZG00030888,ZH00574,2-06-11,证券期货基金专业人员,3,7279,120322,0.0004121445253468883,2.493309619188511e-05,0.029268296759924452,10
ZG00030889,ZH02626,2-02-09,电子工程技术人员,3,1585,99354,0.0018927444794952682,3.0195060088169576e-05,0.16277945432859048,4
ZG00030890,ZH03553,4-01-02,销售人员,4,6906,1199332,0.0005792064871126556,3.3351899223901306e-06,0.004126548487606841,15
ZG00030891,ZH01449,4-02-06,仓储物流服务人员,4,3180,224118,0.0012578616352201257,1.7847740922192774e-05,0.047956677808034746,17
ZG00030892,ZH00146,2-06-04,审计专业人员,8,42103,55277,0.00019001021304895137,0.00014472565443131863,0.02937145334701925,44
ZG00030893,ZH01904,2-02-38,数字技术工程技术人员,3,3334,145051,0.0008998200359928015,2.0682380679898794e-05,0.05300634863065373,19
ZG00030894,ZH00881,4-04-05,软件和信息技术服务人员,5,120,749774,0.041666666666666664,6.668676161083206e-06,0.4748444197851619,3
ZG00030895,ZH02642,4-04-01,信息通信业务人员,10,13556,2626,0.0007376807317792859,0.003808073115003808,2.400306353807635,55
ZG00030896,ZH01049,2-10-02,编辑,4,6950,64462,0.0005755395683453237,6.205206167974932e-05,0.07628942956521817,17
ZG00030897,ZH00674,2-02-30,管理（工业）工程技术人员,7,195,518059,0.035897435897435895,1.3511974504834392e-05,0.5920755981610054,4
ZG00030898,ZH02327,6-30-05,其他运输设,5,135,13652,0.037037037037037035,0.000366246703779666,23.18103981508611,8
ZG00030899,ZH02557,4-04-04,信息通信网络运行管理人员,3,16394,64329,0.0001829937782115408,4.663526558783752e-05,0.024306502963780077,33
ZG00030900,ZH01316,5-05-01,农业生产服务人员,4,49085,5777,8.149129061831516e-05,0.0006924009001211701,0.12053183964137625,34
ZG00030901,ZH01652,4-02-06,仓储物流服务人员,3,6454,224118,0.00046482801363495507,1.338580569164458e-05,0.01772182779240206,8
ZG00030902,ZH04251,1-06-01,企业负责人,3,772,46834,0.0038860103626943004,6.405602767220395e-05,0.7089827349644793,16
ZG00030903,ZH04652,4-01-01,购销服务人员,4,5,131360,0.8,3.0450669914738125e-05,52.03790499390987,1
ZG00030904,ZH02936,2-02-38,数字技术工程技术人员,3,957,145051,0.003134796238244514,2.0682380679898794e-05,0.1846637056787874,8
ZG00030905,ZH01808,2-06-03,会计专业人员,4,1256,305561,0.0031847133757961785,1.3090675838866872e-05,0.08905645139251751,8
ZG00030906,ZH02856,8-00-00,不便分类的其他从业人员,3,1253,322298,0.0023942537909018356,9.30815580611732e-06,0.0634754122080522,13
ZG00030907,ZH02281,6-12-03,药物制剂人员,5,1614,2171,0.0030978934324659233,0.0023030861354214646,12.19269211077416,18
ZG00030908,ZH04609,6-31-06,安全生产管理人员,3,10850,66158,0.00027649769585253456,4.5345989902959584e-05,0.035711007707703794,37
